playerID,yearID,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,teamID,lgID,birthYear,nameFirst,nameLast,weight,height,PA,AVG,OBP,SLG,OPS,ISO,BABIP,BB_pct,K_pct,BMI,age,name,OPS_avg_available,trend_slope,trend_diff,volatility_std,volatility_cv,years_data,is_rookie,BMI_age_interaction,age_HR_interaction,BMI_SB_interaction,age_squared,debut_year,experience,is_peak_years,bats_B,bats_L,bats_R,POS_1B,POS_2B,POS_3B,POS_C,POS_DH,POS_OF,POS_P,POS_SS
aaronha01,1964,145,0.0,570,103,187,30,2,24,95.0,22.0,4.0,62,46.0,9.0,0.0,0.0,2.0,22.0,0.0,ML1,NL,1934.0,Hank,Aaron,180.0,72.0,634.0,0.3280701754385965,0.39274447949526814,0.5140350877192983,0.9067795672145664,0.18596491228070178,0.3247011952191235,0.09779179810725552,0.07255520504731862,24.41211826868098,30.0,Hank Aaron,0.7344215351173983,-0.07422253234881736,-0.05048278014543295,0.06928064574518876,0.09433362508101584,23,False,732.3635480604295,720.0,537.0666019109816,900.0,1954,10,1,False,False,True,False,False,False,False,False,True,False,False
aaronha01,1965,150,0.0,570,109,181,40,1,32,89.0,24.0,4.0,60,81.0,10.0,1.0,0.0,8.0,15.0,0.0,ML1,NL,1934.0,Hank,Aaron,180.0,72.0,639.0,0.3175438596491228,0.37871674491392804,0.5596491228070175,0.9383658677209455,0.2421052631578947,0.3204301075268817,0.09389671361502347,0.1267605633802817,24.41211826868098,31.0,Hank Aaron,0.7344215351173983,-0.07422253234881736,-0.05048278014543295,0.06928064574518876,0.09433362508101584,23,False,756.7756663291104,992.0,585.8908384483435,961.0,1954,11,0,False,False,True,False,False,False,False,False,True,False,False
aaronha01,1966,158,0.0,603,117,168,23,1,44,127.0,21.0,3.0,76,96.0,15.0,1.0,0.0,8.0,14.0,0.0,ATL,NL,1934.0,Hank,Aaron,180.0,72.0,688.0,0.27860696517412936,0.3561046511627907,0.538971807628524,0.8950764587913147,0.2603648424543947,0.2632696390658174,0.11046511627906977,0.13953488372093023,24.41211826868098,32.0,Hank Aaron,0.7344215351173983,-0.07422253234881736,-0.05048278014543295,0.06928064574518876,0.09433362508101584,23,False,781.1877845977914,1408.0,512.6544836423006,1024.0,1954,12,0,False,False,True,False,False,False,False,False,True,False,False
aaronha01,1967,155,0.0,600,113,184,37,3,39,109.0,17.0,6.0,63,97.0,19.0,0.0,0.0,6.0,11.0,0.0,ATL,NL,1934.0,Hank,Aaron,180.0,72.0,669.0,0.30666666666666664,0.3692077727952167,0.5733333333333334,0.94254110612855,0.2666666666666667,0.30851063829787234,0.09417040358744394,0.14499252615844543,24.41211826868098,33.0,Hank Aaron,0.7344215351173983,-0.07422253234881736,-0.05048278014543295,0.06928064574518876,0.09433362508101584,23,False,805.5999028664723,1287.0,415.00601056757665,1089.0,1954,13,0,False,False,True,False,False,False,False,False,True,False,False
aaronha01,1968,160,0.0,606,84,174,33,4,29,86.0,28.0,5.0,64,62.0,23.0,1.0,0.0,5.0,21.0,0.0,ATL,NL,1934.0,Hank,Aaron,180.0,72.0,676.0,0.2871287128712871,0.35355029585798814,0.49834983498349833,0.8519001308414864,0.21122112211221122,0.27884615384615385,0.09467455621301775,0.09171597633136094,24.41211826868098,34.0,Hank Aaron,0.7344215351173983,-0.07422253234881736,-0.05048278014543295,0.06928064574518876,0.09433362508101584,23,False,830.0120211351533,986.0,683.5393115230675,1156.0,1954,14,0,False,False,True,False,False,False,False,False,True,False,False
aaronha01,1969,147,0.0,547,100,164,30,3,44,97.0,9.0,10.0,87,47.0,19.0,2.0,0.0,3.0,14.0,0.0,ATL,NL,1934.0,Hank,Aaron,180.0,72.0,639.0,0.29981718464351004,0.39593114241001565,0.6069469835466179,1.0028781259566335,0.3071297989031079,0.26143790849673204,0.13615023474178403,0.07355242566510173,24.41211826868098,35.0,Hank Aaron,0.7344215351173983,-0.07422253234881736,-0.05048278014543295,0.06928064574518876,0.09433362508101584,23,False,854.4241394038344,1540.0,219.70906441812883,1225.0,1954,15,0,False,False,True,False,False,False,False,False,True,False,False
aaronha01,1970,150,0.0,516,103,154,26,1,38,118.0,9.0,0.0,74,63.0,15.0,2.0,0.0,6.0,13.0,0.0,ATL,NL,1934.0,Hank,Aaron,180.0,72.0,598.0,0.29844961240310075,0.38461538461538464,0.5736434108527132,0.9582587954680979,0.27519379844961245,0.2755344418052256,0.12374581939799331,0.10535117056856187,24.41211826868098,36.0,Hank Aaron,0.7344215351173983,-0.07422253234881736,-0.05048278014543295,0.06928064574518876,0.09433362508101584,23,False,878.8362576725153,1368.0,219.70906441812883,1296.0,1954,16,0,False,False,True,False,False,False,False,False,True,False,False
aaronha01,1971,139,0.0,495,95,162,22,3,47,118.0,1.0,1.0,71,58.0,21.0,2.0,0.0,5.0,9.0,0.0,ATL,NL,1934.0,Hank,Aaron,180.0,72.0,573.0,0.32727272727272727,0.41012216404886565,0.6686868686868687,1.0788090327357343,0.3414141414141414,0.2911392405063291,0.12390924956369982,0.1012216404886562,24.41211826868098,37.0,Hank Aaron,0.7344215351173983,-0.07422253234881736,-0.05048278014543295,0.06928064574518876,0.09433362508101584,23,False,903.2483759411963,1739.0,24.41211826868098,1369.0,1954,17,0,False,False,True,True,False,False,False,False,False,False,False
aaronha01,1972,129,0.0,449,75,119,10,0,34,77.0,4.0,0.0,92,55.0,15.0,1.0,0.0,2.0,17.0,0.0,ATL,NL,1934.0,Hank,Aaron,180.0,72.0,544.0,0.2650334075723831,0.3897058823529412,0.5144766146993318,0.9041824970522729,0.24944320712694873,0.23480662983425415,0.16911764705882354,0.10110294117647059,24.41211826868098,38.0,Hank Aaron,0.7344215351173983,-0.07422253234881736,-0.05048278014543295,0.06928064574518876,0.09433362508101584,23,False,927.6604942098772,1292.0,97.64847307472392,1444.0,1954,18,0,False,False,True,True,False,False,False,False,False,False,False
aaronha01,1973,120,0.0,392,84,118,12,1,40,96.0,1.0,1.0,68,51.0,13.0,1.0,0.0,4.0,7.0,0.0,ATL,NL,1934.0,Hank,Aaron,180.0,72.0,465.0,0.3010204081632653,0.4021505376344086,0.6428571428571429,1.0450076804915516,0.3418367346938776,0.25573770491803277,0.14623655913978495,0.10967741935483871,24.41211826868098,39.0,Hank Aaron,0.7344215351173983,-0.07422253234881736,-0.05048278014543295,0.06928064574518876,0.09433362508101584,23,False,952.0726124785583,1560.0,24.41211826868098,1521.0,1954,19,0,False,False,True,False,False,False,False,False,True,False,False
