playerID,yearID,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,teamID,lgID,birthYear,nameFirst,nameLast,weight,height,PA,AVG,OBP,SLG,OPS,ISO,BABIP,BB_pct,K_pct,BMI,age,name,OPS_avg_available,trend_slope,trend_diff,volatility_std,volatility_cv,years_data,is_rookie,BMI_age_interaction,age_HR_interaction,BMI_SB_interaction,age_squared,debut_year,experience,is_peak_years,bats_B,bats_L,bats_R,POS_1B,POS_2B,POS_3B,POS_C,POS_DH,POS_OF,POS_P,POS_SS,ISO_era_adjusted,BB_pct_era_adjusted,K_pct_era_adjusted,SB_era_adjusted,BABIP_era_adjusted,BMI_era_adjusted,age_era_adjusted,cluster
polanpl01,2008,141,0.0,580,90,178,34,3,8,58.0,7.0,1.0,35,43.0,2.0,6.0,4.0,4.0,14.0,0.0,DET,AL,1975.0,Placido,Polanco,190.0,69.0,629.0,0.3068965517241379,0.3504,0.4172413793103448,0.7676413793103448,0.1103448275862069,0.3189493433395872,0.0556438791732909,0.068362480127186,28.057784323928235,33.0,Placido Polanco,0.6402090948907607,-0.028555494109809,-0.0230518511993265,0.0245802969837448,0.0383941702482984,14,False,925.9068826896316,264.0,196.40449026749764,1089.0,2000,8,0,False,False,True,False,True,False,False,False,False,False,False,0.6927061759942927,0.6279002138926442,0.41138139497613446,0.913549459684123,1.05352997803971,1.0190250591268277,33.0,2
polanpl01,2009,153,0.0,618,82,176,31,4,10,72.0,7.0,2.0,36,46.0,2.0,9.0,7.0,5.0,15.0,0.0,DET,AL,1975.0,Placido,Polanco,190.0,69.0,675.0,0.284789644012945,0.3308383233532934,0.3964401294498382,0.7272784528031316,0.1116504854368932,0.2927689594356261,0.0533333333333333,0.0681481481481481,28.057784323928235,34.0,Placido Polanco,0.6402090948907607,-0.028555494109809,-0.0230518511993265,0.0245802969837448,0.0383941702482984,14,False,953.96466701356,340.0,196.40449026749764,1156.0,2000,9,0,False,False,True,False,True,False,False,False,False,False,False,0.6917247366378674,0.5863085236538932,0.39533991925341444,0.8405253283302064,0.9730223936650909,1.009406371834265,34.0,2
polanpl01,2010,132,0.0,554,76,165,27,2,6,52.0,5.0,0.0,32,47.0,1.0,7.0,1.0,8.0,14.0,0.0,PHI,NL,1975.0,Placido,Polanco,190.0,69.0,602.0,0.2978339350180505,0.3394342762063227,0.3862815884476534,0.7257158646539762,0.0884476534296028,0.31237721021611,0.0531561461794019,0.0780730897009966,28.057784323928235,35.0,Placido Polanco,0.6402090948907607,-0.028555494109809,-0.0230518511993265,0.0245802969837448,0.0383941702482984,14,False,982.0224513374882,210.0,140.28892161964117,1225.0,2000,10,0,False,False,True,False,False,True,False,False,False,False,False,0.5808009020264492,0.5993928971388516,0.4415925282300811,0.5920031055900621,1.0322114432413407,1.0049934658657735,35.0,2
polanpl01,2011,122,0.0,469,46,130,14,0,5,50.0,3.0,0.0,42,44.0,0.0,3.0,1.0,8.0,15.0,0.0,PHI,NL,1975.0,Placido,Polanco,190.0,69.0,523.0,0.2771855010660981,0.3352490421455938,0.3390191897654584,0.6742682319110522,0.0618336886993603,0.2920560747663551,0.0803059273422562,0.0841300191204589,28.057784323928235,36.0,Placido Polanco,0.6402090948907607,-0.028555494109809,-0.0230518511993265,0.0245802969837448,0.0383941702482984,14,False,1010.0802356614164,180.0,84.17335297178471,1296.0,2000,11,0,False,False,True,False,False,True,False,False,False,False,False,0.4159980947859934,0.9745252852532988,0.4775915060725,0.3356489945155393,0.9793337599592761,1.0017312841740733,36.0,2
polanpl01,2012,90,0.0,303,28,78,15,0,2,19.0,0.0,0.0,18,25.0,1.0,2.0,4.0,1.0,7.0,0.0,PHI,NL,1975.0,Placido,Polanco,190.0,69.0,328.0,0.2574257425742574,0.3024691358024691,0.3267326732673267,0.629201809069796,0.0693069306930693,0.2743682310469314,0.0548780487804878,0.0762195121951219,28.057784323928235,37.0,Placido Polanco,0.6402090948907607,-0.028555494109809,-0.0230518511993265,0.0245802969837448,0.0383941702482984,14,False,1038.1380199853447,74.0,0.0,1369.0,2000,12,0,False,False,True,False,False,True,False,False,False,False,False,0.4333088770449517,0.6588785798371121,0.40132315208695474,0.0,0.9103113659843218,1.0002370162893417,37.0,2
polanpl01,2013,118,0.0,377,33,98,13,0,1,23.0,2.0,0.0,23,31.0,1.0,9.0,3.0,4.0,15.0,0.0,MIA,NL,1975.0,Placido,Polanco,190.0,69.0,416.0,0.259946949602122,0.3147699757869249,0.3023872679045092,0.6171572436914342,0.0424403183023872,0.2779369627507163,0.0552884615384615,0.0745192307692307,28.057784323928235,38.0,Placido Polanco,0.6402090948907607,-0.028555494109809,-0.0230518511993265,0.0245802969837448,0.0383941702482984,14,False,1066.195804309273,38.0,56.11556864785647,1444.0,2000,13,0,False,False,True,False,False,True,False,False,False,False,False,0.2854988075518184,0.6805361832920437,0.38945245460526096,0.27323821876351057,0.922391626151438,0.9982562164781951,38.0,2
polcoke01,1997,84,0.0,245,37,67,16,1,4,21.0,2.0,2.0,21,45.0,4.0,9.0,2.0,2.0,11.0,0.0,PIT,NL,1970.0,Kevin,Polcovich,170.0,69.0,279.0,0.273469387755102,0.3501805054151624,0.3959183673469387,0.7460988727621012,0.1224489795918367,0.3181818181818182,0.075268817204301,0.1612903225806451,25.10433334246211,27.0,Kevin Polcovich,0.7460988727621012,0.0,0.0,0.0,0.0,1,True,677.8170002464769,108.0,50.20866668492422,729.0,1997,0,1,False,False,True,False,False,False,False,False,False,False,True,0.7741306869394562,0.8250649429776789,0.9829829509680045,0.19560741249142072,1.0415064611284546,1.0038584106228203,27.0,0
polloaj01,2013,137,0.0,443,64,119,28,5,8,38.0,12.0,3.0,33,82.0,1.0,2.0,3.0,1.0,5.0,0.0,ARI,NL,1987.0,AJ,Pollock,210.0,73.0,482.0,0.2686230248306998,0.3215031315240083,0.4085778781038374,0.7300810096278458,0.1399548532731376,0.3135593220338983,0.0684647302904564,0.1701244813278008,27.70585312234613,26.0,AJ Pollock,0.8177629954366078,-0.0999220368931264,-0.1369948243249016,0.0969796822733369,0.118591429074825,9,False,720.3521811809995,208.0,332.47023746815364,676.0,2013,0,1,False,False,True,False,False,False,False,False,True,False,False,0.9414854864159439,0.8427206137681018,0.8891046801964043,1.6394293125810635,1.0406118354441307,0.9857350029106516,26.0,2
polloaj01,2014,75,0.0,265,41,80,19,6,7,24.0,14.0,3.0,19,46.0,0.0,2.0,1.0,0.0,4.0,0.0,ARI,NL,1987.0,AJ,Pollock,210.0,73.0,287.0,0.3018867924528302,0.3531468531468531,0.4981132075471698,0.8512600606940229,0.1962264150943396,0.3443396226415094,0.0662020905923344,0.1602787456445993,27.70585312234613,27.0,AJ Pollock,0.8177629954366078,-0.0999220368931264,-0.1369948243249016,0.0969796822733369,0.118591429074825,9,False,748.0580343033456,189.0,387.8819437128459,729.0,2013,1,1,False,False,True,False,False,False,False,False,True,False,False,1.370230765160494,0.8406358457440012,0.8193085549618648,1.8043928719436386,1.1407921629283195,0.987202444817484,27.0,2
polloaj01,2015,157,0.0,609,111,192,39,6,20,76.0,39.0,7.0,53,89.0,0.0,2.0,0.0,9.0,19.0,0.0,ARI,NL,1987.0,AJ,Pollock,210.0,73.0,673.0,0.3152709359605911,0.3670133729569093,0.4975369458128079,0.8645503187697172,0.1822660098522167,0.3379174852652259,0.0787518573551263,0.1322436849925705,27.70585312234613,28.0,AJ Pollock,0.8177629954366078,-0.0999220368931264,-0.1369948243249016,0.0969796822733369,0.118591429074825,9,False,775.7638874256918,560.0,1080.5282717714992,784.0,2013,2,1,False,False,True,False,False,False,False,False,True,False,False,1.1719216666715722,1.0094287073430341,0.6754725064755905,5.636152416356877,1.1194913645477331,0.9857522801515923,28.0,2
