playerID,yearID,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,teamID,lgID,birthYear,nameFirst,nameLast,weight,height,PA,AVG,OBP,SLG,OPS,ISO,BABIP,BB_pct,K_pct,BMI,age,name,OPS_avg_available,trend_slope,trend_diff,volatility_std,volatility_cv,years_data,is_rookie,BMI_age_interaction,age_HR_interaction,BMI_SB_interaction,age_squared,debut_year,experience,is_peak_years,bats_B,bats_L,bats_R,POS_1B,POS_2B,POS_3B,POS_C,POS_DH,POS_OF,POS_P,POS_SS,ISO_era_adjusted,BB_pct_era_adjusted,K_pct_era_adjusted,SB_era_adjusted,BABIP_era_adjusted,BMI_era_adjusted,age_era_adjusted,ISO_era_adjusted_cluster_avg,BB_pct_era_adjusted_cluster_avg,K_pct_era_adjusted_cluster_avg,SB_era_adjusted_cluster_avg,BABIP_era_adjusted_cluster_avg,BMI_era_adjusted_cluster_avg,OPS_cluster_avg,distance_to_cluster_center,OPS_vs_cluster,ISO_vs_cluster,BB_pct_vs_cluster,K_pct_vs_cluster,OPS_percentile_in_cluster,ISO_percentile_in_cluster,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5
leonaje01,1984,136,0.0,514,76,155,27,2,21,86.0,17.0,7.0,47,123.0,3.0,0.0,0.0,5.0,13.0,0.0,SFN,NL,1955.0,Jeffrey,Leonard,200.0,74.0,566.0,0.301556420233463,0.3568904593639576,0.4844357976653696,0.8413262570293272,0.1828793774319066,0.3573333333333333,0.0830388692579505,0.2173144876325088,25.67819598750958,29.0,Jeffrey Leonard,0.6701669099806508,0.0159710322644498,-0.0097564696538924,0.0386504586990205,0.057672884356729,11,False,744.6676836377778,609.0,436.5293317876629,841.0,1979,5,1,False,False,True,False,False,False,False,False,True,False,False,0.05316146695429999,-0.0016369977184862161,0.08564618633390636,7.145522388059701,0.06973122800391779,1.211941829446534,29.0,0.026722579322236567,0.007361282530574996,0.03223373806625765,-0.6668560335903274,0.017088006467280786,-0.4242983630390125,0.7919667252966326,2.298913522805739,0.049359531732694584,0.15615679810967004,0.0756775867273755,0.18508074956625115,70.96688741721854,59.47019867549669,False,False,False,False,True,False
leonaje01,1985,133,0.0,507,49,122,20,3,17,62.0,11.0,6.0,21,107.0,5.0,1.0,1.0,1.0,19.0,0.0,SFN,NL,1955.0,Jeffrey,Leonard,200.0,74.0,531.0,0.2406311637080868,0.2716981132075471,0.3925049309664694,0.6642030441740165,0.1518737672583826,0.2734375,0.03954802259887,0.2015065913370998,25.67819598750958,30.0,Jeffrey Leonard,0.6701669099806508,0.0159710322644498,-0.0097564696538924,0.0386504586990205,0.057672884356729,11,False,770.3458796252874,510.0,282.46015586260535,900.0,1979,6,1,False,False,True,False,False,False,False,False,True,False,False,0.012313989925732322,-0.04856866914502436,0.06957783710401283,0.3667953667953672,-0.011206334476360935,1.2285711433772128,30.0,0.026722579322236567,0.007361282530574996,0.03223373806625765,-0.6668560335903274,0.017088006467280786,-0.4242983630390125,0.7919667252966326,2.2181221551228263,-0.12776368112261605,0.12515118793614605,0.032186740068295,0.16927285327084216,8.42384105960265,36.079470198675494,False,False,False,False,True,False
leonaje01,1986,89,0.0,341,48,95,11,3,6,42.0,16.0,3.0,20,62.0,1.0,3.0,1.0,3.0,4.0,0.0,SFN,NL,1955.0,Jeffrey,Leonard,200.0,74.0,368.0,0.2785923753665689,0.3215258855585831,0.3812316715542522,0.7027575571128353,0.1026392961876833,0.322463768115942,0.0543478260869565,0.1684782608695652,25.67819598750958,31.0,Jeffrey Leonard,0.6701669099806508,0.0159710322644498,-0.0097564696538924,0.0386504586990205,0.057672884356729,11,False,796.024075612797,186.0,410.85113580015326,961.0,1979,7,0,False,False,True,False,False,False,False,False,True,False,False,-0.03914593755506743,-0.03663200283537109,0.021892021024846553,5.249070631970261,0.03348334177591317,1.2374740290127129,31.0,0.026722579322236567,0.007361282530574996,0.03223373806625765,-0.6668560335903274,0.017088006467280786,-0.4242983630390125,0.7919667252966326,2.1029064163251614,-0.08920916818379732,0.07591671686544674,0.0469865435563815,0.13624452280330754,17.324503311258276,7.920529801324504,False,False,False,False,True,False
leonaje01,1987,131,0.0,503,70,141,29,4,19,63.0,16.0,7.0,21,68.0,6.0,2.0,0.0,5.0,17.0,0.0,SFN,NL,1955.0,Jeffrey,Leonard,200.0,74.0,531.0,0.2803180914512923,0.3088512241054614,0.4671968190854871,0.7760480431909484,0.1868787276341948,0.2897862232779097,0.03954802259887,0.128060263653484,25.67819598750958,32.0,Jeffrey Leonard,0.6701669099806508,0.0159710322644498,-0.0097564696538924,0.0386504586990205,0.057672884356729,11,False,821.7022716003065,608.0,410.85113580015326,1024.0,1979,8,0,False,False,True,False,False,False,False,False,True,False,False,0.028715008422338678,-0.051415799592677905,-0.01980652503312877,4.1231343283582085,-0.0039166997057527575,1.2474375050956112,32.0,0.026722579322236567,0.007361282530574996,0.03223373806625765,-0.6668560335903274,0.017088006467280786,-0.4242983630390125,0.7919667252966326,2.357062327622194,-0.015918682105684145,0.16015614831195824,0.032186740068295,0.09582652558722635,45.6953642384106,62.14569536423841,False,False,False,False,True,False
leonaje01,1988,138,0.0,534,57,129,27,1,10,64.0,17.0,9.0,25,92.0,2.0,3.0,1.0,6.0,15.0,0.0,ML4,AL,1955.0,Jeffrey,Leonard,200.0,74.0,569.0,0.2415730337078651,0.2764084507042254,0.352059925093633,0.6284683757978584,0.1104868913857678,0.271689497716895,0.0439367311072056,0.1616871704745167,25.67819598750958,33.0,Jeffrey Leonard,0.6701669099806508,0.0159710322644498,-0.0097564696538924,0.0386504586990205,0.057672884356729,11,False,847.380467587816,330.0,436.5293317876629,1089.0,1979,9,0,False,False,True,False,False,False,False,False,True,False,False,-0.018697184349839233,-0.040362633597828754,0.02061434376550128,6.2407407407407405,-0.013609853416229667,1.1029420485324657,33.0,0.026722579322236567,0.007361282530574996,0.03223373806625765,-0.6668560335903274,0.017088006467280786,-0.4242983630390125,0.7919667252966326,2.163570051190987,-0.16349834949877418,0.08376431206353123,0.0365754485766306,0.12945343240825904,3.549668874172186,10.62251655629139,False,False,False,False,True,False
leonaje01,1989,150,0.0,566,69,144,20,1,24,93.0,6.0,1.0,38,125.0,2.0,5.0,0.0,12.0,12.0,0.0,SEA,AL,1955.0,Jeffrey,Leonard,200.0,74.0,621.0,0.254416961130742,0.3011272141706924,0.4204946996466431,0.7216219138173355,0.166077738515901,0.2797202797202797,0.0611916264090177,0.2012882447665056,25.67819598750958,34.0,Jeffrey Leonard,0.6701669099806508,0.0159710322644498,-0.0097564696538924,0.0386504586990205,0.057672884356729,11,False,873.0586635753257,816.0,154.06917592505746,1156.0,1979,10,0,False,False,True,False,False,False,False,False,True,False,False,0.040151360976981465,-0.024875025757761217,0.06010356875003803,-4.084870848708487,-0.006956688309312176,1.1496847732219244,34.0,0.026722579322236567,0.007361282530574996,0.03223373806625765,-0.6668560335903274,0.017088006467280786,-0.4242983630390125,0.7919667252966326,1.6159514803562671,-0.07034481147929705,0.13935515919366442,0.0538303438784427,0.16905450670024794,24.211920529801326,46.35761589403973,False,False,False,False,True,False
leonaje01,1990,134,0.0,478,39,120,20,0,10,75.0,4.0,2.0,37,97.0,6.0,3.0,0.0,7.0,20.0,0.0,SEA,AL,1955.0,Jeffrey,Leonard,200.0,74.0,525.0,0.2510460251046025,0.3047619047619048,0.3556485355648535,0.6604104403267583,0.104602510460251,0.291005291005291,0.0704761904761904,0.1847619047619047,25.67819598750958,35.0,Jeffrey Leonard,0.6701669099806508,0.0159710322644498,-0.0097564696538924,0.0386504586990205,0.057672884356729,11,False,898.7368595628352,350.0,102.71278395003831,1225.0,1979,11,0,False,False,True,False,False,False,False,False,True,False,False,-0.02898216969872698,-0.018050383262270098,0.04371143956376691,-6.918518518518519,0.0007109440048766458,1.1352691291407808,35.0,0.026722579322236567,0.007361282530574996,0.03223373806625765,-0.6668560335903274,0.017088006467280786,-0.4242983630390125,0.7919667252966326,1.6867097072543273,-0.13155628496987426,0.07787993113801443,0.0631149079456154,0.15252816669564706,8.0,8.503311258278146,False,False,False,False,True,False
leoned01,1970,152,0.0,549,58,136,20,4,10,56.0,1.0,2.0,47,89.0,2.0,2.0,23.0,3.0,11.0,0.0,CLE,AL,1946.0,Eddie,Leon,170.0,72.0,624.0,0.2477231329690346,0.3078202995008319,0.3533697632058288,0.6611900627066607,0.1056466302367941,0.2781456953642384,0.0753205128205128,0.1426282051282051,23.055889475976485,24.0,Eddie Leon,0.5869859770648588,-0.0307573816081075,-0.0053500691131613,0.0438376634720593,0.0746826418090316,4,False,553.3413474234356,240.0,23.055889475976485,576.0,1970,0,0,False,False,True,False,True,False,False,False,False,False,False,-0.03586819538589364,-0.020654653457564842,0.009675097363050666,-6.277310924369748,-0.007651874847522666,-1.5521887587108019,24.0,-0.0320159500925064,-0.014133717652299994,-0.013866742874336667,-1.8537451337024733,-0.011550144636762034,-0.9331689162566845,0.6793177768123099,0.749045361324764,-0.018127714105649173,0.1376625803293005,0.0894542304728128,0.15649494800254177,42.59805989034163,48.52382960776044,True,False,False,False,False,False
leoned01,1971,131,0.0,429,35,112,12,2,4,35.0,3.0,5.0,34,69.0,5.0,1.0,12.0,0.0,16.0,0.0,CLE,AL,1946.0,Eddie,Leon,170.0,72.0,476.0,0.261072261072261,0.3168103448275862,0.3263403263403263,0.6431506711679125,0.0652680652680652,0.3033707865168539,0.0714285714285714,0.1449579831932773,23.055889475976485,25.0,Eddie Leon,0.5869859770648588,-0.0307573816081075,-0.0053500691131613,0.0438376634720593,0.0746826418090316,4,False,576.3972368994122,100.0,69.16766842792946,625.0,1970,1,0,False,False,True,False,True,False,False,False,False,False,False,-0.05965588739750037,-0.016720680742052074,0.021196056873735325,-3.7467811158798288,0.02311463155469301,-1.5050182305430795,25.0,-0.0320159500925064,-0.014133717652299994,-0.013866742874336667,-1.8537451337024733,-0.011550144636762034,-0.9331689162566845,0.6793177768123099,1.4018999077857068,-0.0361671056443974,0.0972840153605716,0.08556228908087139,0.15882472606761397,34.52129902994517,15.373260227752002,True,False,False,False,False,False
leoned01,1972,89,0.0,225,14,45,2,1,4,16.0,0.0,2.0,20,47.0,1.0,1.0,2.0,3.0,10.0,0.0,CLE,AL,1946.0,Eddie,Leon,170.0,72.0,251.0,0.2,0.2650602409638554,0.2711111111111111,0.5361713520749666,0.0711111111111111,0.231638418079096,0.0796812749003984,0.1872509960159362,23.055889475976485,26.0,Eddie Leon,0.5869859770648588,-0.0307573816081075,-0.0053500691131613,0.0438376634720593,0.0746826418090316,4,False,599.4531263753886,104.0,0.0,676.0,1970,2,1,False,False,True,False,True,False,False,False,False,False,False,-0.04848032479544531,-0.009105317920368283,0.059270094733711365,-7.2687224669603525,-0.04552804158015902,-1.5250646642925112,26.0,-0.0320159500925064,-0.014133717652299994,-0.013866742874336667,-1.8537451337024733,-0.011550144636762034,-0.9331689162566845,0.6793177768123099,1.9129456427124223,-0.1431464247373433,0.1031270612036175,0.0938149925526984,0.20111773889027287,3.6060733867566426,19.56980177140447,True,False,False,False,False,False
leoned01,1973,127,0.0,399,37,91,10,3,3,30.0,1.0,5.0,34,103.0,0.0,3.0,11.0,4.0,10.0,0.0,CHA,AL,1946.0,Eddie,Leon,170.0,72.0,451.0,0.2280701754385964,0.2909090909090909,0.2907268170426065,0.5816359079516974,0.06265664160401,0.2962962962962963,0.0753880266075388,0.2283813747228381,23.055889475976485,27.0,Eddie Leon,0.5869859770648588,-0.0307573816081075,-0.0053500691131613,0.0438376634720593,0.0746826418090316,4,False,622.5090158513651,81.0,23.055889475976485,729.0,1970,3,1,False,False,True,False,False,False,False,False,False,False,True,-0.06437074081351216,-0.014901327107214493,0.1015604799893387,-6.314741035856573,0.012625512191460797,-1.6773176877395848,27.0,-0.0320159500925064,-0.014133717652299994,-0.013866742874336667,-1.8537451337024733,-0.011550144636762034,-0.9331689162566845,0.6793177768123099,2.540357820474391,-0.09768186886061248,0.0946725916965164,0.08952174425983879,0.24224811759717477,11.978068325601013,13.580767608603963,True,False,False,False,False,False
leonsa01,2016,78,0.0,252,36,78,17,2,7,35.0,0.0,0.0,23,66.0,1.0,2.0,4.0,2.0,4.0,0.0,BOS,AL,1989.0,Sandy,Leon,235.0,70.0,283.0,0.3095238095238095,0.3691756272401433,0.4761904761904761,0.8453661034306195,0.1666666666666666,0.3922651933701657,0.0812720848056537,0.2332155477031802,33.718615600496506,27.0,Sandy Leon,0.6668112920844442,-0.1672709365216652,-0.1559870616971552,0.1375052573491903,0.2062131505292157,3,False,910.4026212134056,189.0,0.0,729.0,2016,0,1,True,False,False,False,False,False,True,False,False,False,False,-0.0013871219841680993,-0.0021885704253063326,0.03016493814376789,-7.003257328990228,0.08939795253267979,5.7155938633199135,27.0,0.01405971535621407,-0.011514157698857745,0.005448800584180177,-3.9591970156789316,-0.005696908798554005,2.4418505645089317,0.7491522378270604,3.4348399529052123,0.09621386560355905,0.15260695131045254,0.09278624250451145,0.22776674711900002,86.24775583482945,56.12208258527828,False,False,False,True,False,False
leonsa01,2017,85,0.0,271,32,61,14,0,7,39.0,0.0,0.0,25,74.0,1.0,1.0,1.0,3.0,5.0,0.0,BOS,AL,1989.0,Sandy,Leon,235.0,70.0,301.0,0.2250922509225092,0.29,0.3542435424354243,0.6442435424354243,0.1291512915129151,0.2797927461139896,0.0830564784053156,0.2458471760797342,33.718615600496506,28.0,Sandy Leon,0.6668112920844442,-0.1672709365216652,-0.1559870616971552,0.1375052573491903,0.2062131505292157,3,False,944.1212368139022,196.0,0.0,784.0,2016,1,1,True,False,False,False,False,False,True,False,False,False,False,-0.04900158302046309,-0.0042569466737059775,0.037950750967927355,-7.0251572327044025,-0.024771665139993015,5.774649165161815,28.0,0.01405971535621407,-0.011514157698857745,0.005448800584180177,-3.9591970156789316,-0.005696908798554005,2.4418505645089317,0.7491522378270604,2.255967479843575,-0.10490869539163616,0.11509157615670103,0.09457063610417335,0.240398375495554,12.351885098743267,27.324955116696586,False,False,False,True,False,False
leonsa01,2018,89,0.0,265,30,47,12,0,5,22.0,1.0,0.0,15,75.0,0.0,4.0,3.0,1.0,6.0,0.0,BOS,AL,1989.0,Sandy,Leon,235.0,70.0,288.0,0.1773584905660377,0.231578947368421,0.2792452830188679,0.510824230387289,0.1018867924528302,0.2258064516129032,0.0520833333333333,0.2604166666666667,33.718615600496506,29.0,Sandy Leon,0.6668112920844442,-0.1672709365216652,-0.1559870616971552,0.1375052573491903,0.2062131505292157,3,False,977.8398524143988,145.0,33.718615600496506,841.0,2016,2,1,True,False,False,False,False,False,True,False,False,False,False,-0.0684051426803308,-0.034511945552265444,0.046847313917257355,-5.661341853035144,-0.07347656482486625,5.816512700493075,29.0,0.01405971535621407,-0.011514157698857745,0.005448800584180177,-3.9591970156789316,-0.005696908798554005,2.4418505645089317,0.7491522378270604,3.255141253076859,-0.23832800743977145,0.08782707709661612,0.06359749103219105,0.2549678660824865,0.43087971274685816,11.310592459605028,False,False,False,True,False,False
lepcite01,1952,84,0.0,274,34,72,17,2,5,26.0,3.0,3.0,24,41.0,0.0,3.0,2.0,0.0,4.0,0.0,BOS,AL,1929.0,Ted,Lepcio,177.0,70.0,303.0,0.2627737226277372,0.3289036544850498,0.3941605839416058,0.7230642384266557,0.1313868613138686,0.293859649122807,0.0792079207920792,0.1353135313531353,25.396574303352683,23.0,Ted Lepcio,0.7495144610808752,0.0169003062661291,-0.0031667379958527,0.0315560786339283,0.0421020277426285,4,False,584.1212089771117,115.0,76.18972291005805,529.0,1952,0,0,False,False,True,False,True,False,False,False,False,False,False,0.00593038998199194,-0.017770310970416384,0.039680093468494215,-1.5066666666666668,0.018242761432946897,0.4264155005615322,23.0,0.026722579322236567,0.007361282530574996,0.03223373806625765,-0.6668560335903274,0.017088006467280786,-0.4242983630390125,0.7919667252966326,0.9613447844085139,-0.06890248686997691,0.10466428199163202,0.0718466382615042,0.10307979328687766,24.794701986754966,21.483443708609272,False,False,False,False,True,False
